time_s,err_mag,err_x,err_y,err_z
91.794,0.649041,-0.010218,0.005677,0.648936
91.894,0.643403,0.001132,0.009878,0.643326
91.994,0.638651,0.011963,0.013289,0.638401
92.094,0.634605,0.021417,0.01615,0.634038
92.29,0.63177,0.027836,0.018044,0.630899
92.471,0.626273,0.037152,0.020584,0.624831
92.494,0.620065,0.041636,0.021175,0.618303
92.801,0.618228,0.041568,0.020525,0.616487
92.906,0.600968,0.022769,0.00286,0.60053
93.082,0.599174,0.018896,0.000288,0.598876
93.132,0.594649,0.004869,-0.007468,0.594582
93.207,0.591875,-0.006351,-0.012305,0.591713
93.306,0.589576,-0.015024,-0.015749,0.589174
93.406,0.587302,-0.021575,-0.018466,0.586615
93.59,0.58623,-0.023904,-0.019415,0.58542
93.758,0.581219,-0.027233,-0.020707,0.580211
93.907,0.57782,-0.025751,-0.019642,0.576912
94.026,0.575373,-0.019567,-0.015485,0.574832
94.109,0.575047,-0.013252,-0.012149,0.574766
94.233,0.574804,-0.003825,-0.007973,0.574736
94.312,0.573953,0.004804,-0.004397,0.573916
94.452,0.572892,0.010028,-0.002544,0.572799
94.514,0.570363,0.017948,0.000148,0.570081
94.674,0.566726,0.025558,0.002585,0.566143
94.717,0.562752,0.031238,0.004318,0.561867
94.924,0.55749,0.036504,0.005253,0.556269
95.13,0.546743,0.038805,0.004545,0.545345
95.349,0.535879,0.02987,0.001124,0.535044
95.466,0.524982,0.01084,-0.003536,0.524858
95.555,0.519243,-0.002952,-0.005327,0.519208
95.653,0.515674,-0.013361,-0.005706,0.515469
95.759,0.51289,-0.021032,-0.00542,0.51243
95.855,0.508281,-0.031696,-0.004404,0.507272
95.969,0.505606,-0.037454,-0.003211,0.504206
96.055,0.503548,-0.040903,-0.001783,0.501881
96.165,0.502643,-0.04164,-0.000823,0.500915
96.256,0.500396,-0.038908,0.001634,0.498878
96.354,0.499167,-0.034575,0.003236,0.497958
