time_s,err_mag,err_x,err_y,err_z
19.288,1.594243,1.413891,0.572174,0.463831
19.387,1.581238,1.410832,0.547654,0.458192
19.497,1.571907,1.409202,0.527284,0.454986
19.595,1.555284,1.404669,0.495027,0.448067
19.699,1.542915,1.400933,0.467442,0.446623
19.797,1.527914,1.395079,0.443592,0.437609
19.905,1.513334,1.389166,0.416776,0.432082
20.008,1.500873,1.384254,0.391995,0.427551
20.103,1.489641,1.379535,0.369857,0.423224
20.196,1.477523,1.374247,0.344877,0.419023
20.295,1.464401,1.367314,0.321703,0.414041
20.395,1.452358,1.360938,0.298261,0.410162
20.493,1.439494,1.353484,0.275546,0.40534
20.596,1.426782,1.345735,0.253097,0.400808
20.694,1.414688,1.338195,0.230833,0.396602
20.794,1.401801,1.329433,0.209802,0.391964
20.898,1.389482,1.32091,0.189173,0.387388
20.993,1.376912,1.311592,0.170178,0.382949
21.097,1.364267,1.301835,0.151795,0.378693
21.194,1.351258,1.291209,0.134258,0.375038
21.293,1.338379,1.280481,0.119121,0.370723
21.395,1.32452,1.268486,0.105366,0.366325
21.496,1.310736,1.256245,0.093234,0.362195
21.598,1.295667,1.242484,0.081966,0.358148
21.693,1.280887,1.228755,0.071645,0.354543
21.795,1.266053,1.214661,0.061444,0.35173
21.894,1.249213,1.199046,0.053701,0.346319
22.008,1.23285,1.183341,0.042437,0.343254
22.104,1.216737,1.168224,0.034092,0.338437
22.203,1.2014,1.153632,0.024994,0.334471
22.373,1.193697,1.146363,0.020574,0.332174
22.404,1.169578,1.123646,0.0072,0.324469
22.574,1.157439,1.11246,0.001733,0.319522
22.6,1.136834,1.093062,-0.010918,0.312233
22.782,1.128516,1.084874,-0.01854,0.310248
22.8,1.10632,1.06389,-0.033139,0.301633
22.986,1.094765,1.053129,-0.040186,0.296334
23.005,1.073611,1.033107,-0.052727,0.287315
23.192,1.061115,1.021193,-0.060863,0.281827
23.205,1.042993,1.003299,-0.073955,0.275236
23.4,1.02892,0.989506,-0.082652,0.269672
23.403,1.010433,0.971579,-0.091205,0.262091
23.601,0.99534,0.957205,-0.09612,0.255386
23.603,0.975085,0.936904,-0.104647,0.249098
23.808,0.96063,0.922056,-0.111334,0.245413
23.813,0.939276,0.900677,-0.118843,0.238532
24.01,0.924757,0.886023,-0.12395,0.234042
24.02,0.90134,0.862274,-0.131643,0.227084
24.216,0.887618,0.847938,-0.137235,0.22368
24.223,0.865547,0.82556,-0.144222,0.216384
24.422,0.850163,0.809975,-0.148984,0.211
24.431,0.827073,0.786021,-0.157607,0.203424
24.629,0.81292,0.770447,-0.165646,0.199532
24.634,0.792094,0.749239,-0.17266,0.190374
24.733,0.774811,0.730768,-0.180615,0.183546
24.834,0.755325,0.711026,-0.186125,0.174116
24.933,0.737186,0.691951,-0.192498,0.166107
25.033,0.71959,0.673164,-0.198153,0.159357
25.144,0.699812,0.652104,-0.203513,0.15192
25.234,0.682268,0.634039,-0.206133,0.144888
25.333,0.664242,0.61489,-0.209277,0.139036
25.444,0.644579,0.593887,-0.21206,0.133458
25.534,0.626412,0.575749,-0.211646,0.126928
25.643,0.605974,0.554658,-0.211915,0.12104
25.736,0.589277,0.537801,-0.21097,0.116227
25.841,0.569125,0.517941,-0.208884,0.109576
25.941,0.549072,0.498642,-0.205572,0.102842
26.041,0.528879,0.479397,-0.201396,0.096595
26.145,0.508282,0.460096,-0.196236,0.090296
26.251,0.483581,0.43721,-0.189505,0.082373
26.348,1.959581,1.420158,0.815407,1.076205
26.451,1.944147,1.401267,0.820512,1.069073
26.555,1.929184,1.382618,0.8249,1.062852
26.637,1.914574,1.364874,0.82851,1.056543
26.743,1.896471,1.343097,0.831682,1.049284
26.844,1.878787,1.322556,0.832856,1.042611
26.945,1.860278,1.30147,0.832441,1.036269
27.045,1.841034,1.27983,0.830687,1.030244
27.14,1.820969,1.257695,0.827639,1.024278
27.244,1.800184,1.235143,0.823334,1.018432
27.344,1.77835,1.211969,0.817737,1.012406
27.444,1.755859,1.188689,0.810802,1.006309
27.544,1.732663,1.165108,0.803025,0.999898
27.642,1.70856,1.141244,0.793978,0.993146
27.743,1.684162,1.117016,0.784316,0.986674
27.846,1.659537,1.092877,0.774006,0.980101
27.947,1.635057,1.068936,0.763156,0.973849
28.047,1.611144,1.045458,0.752032,0.968117
28.143,1.587078,1.022061,0.740223,0.962433
28.255,1.560968,0.996213,0.726642,0.95717
28.343,1.539956,0.974794,0.715394,0.953652
28.443,1.516816,0.950754,0.702954,0.950081
28.544,1.494036,0.926318,0.691149,0.946779
28.644,1.472171,0.901783,0.680056,0.944244
28.753,1.448402,0.87414,0.668761,0.941545
28.843,1.429296,0.851054,0.660374,0.939415
28.954,1.407011,0.822279,0.651497,0.937598
29.051,1.387341,0.79558,0.64437,0.936245
29.15,1.368676,0.768491,0.638431,0.935468
29.254,1.35008,0.740709,0.633419,0.934262
29.351,1.333456,0.715265,0.629603,0.932792
29.447,1.314819,0.686686,0.626014,0.930224
29.553,1.294384,0.655823,0.622108,0.926449
29.654,1.276154,0.628662,0.618378,0.922476
29.754,1.257737,0.602784,0.613566,0.917654
29.85,1.23968,0.579137,0.60738,0.912412
29.955,1.222153,0.558194,0.599257,0.907176
30.054,1.204888,0.539985,0.58897,0.901823
30.153,1.1882,0.524621,0.577069,0.896428
30.253,1.171486,0.51191,0.562943,0.890743
30.35,1.158539,0.503603,0.550498,0.886312
30.455,1.139696,0.493771,0.530023,0.879871
30.555,1.12528,0.487818,0.511898,0.875356
30.65,1.113594,0.484171,0.495258,0.872003
30.757,1.102177,0.482134,0.476467,0.869091
30.859,1.091334,0.482102,0.455206,0.866819
30.96,1.082238,0.483734,0.434815,0.864972
31.067,1.073939,0.486009,0.415594,0.862799
31.162,1.062086,0.48947,0.387744,0.859127
31.26,1.052171,0.491825,0.365261,0.855427
31.353,1.04174,0.493416,0.34164,0.851496
31.452,1.028732,0.494611,0.311792,0.846425
31.551,1.01627,0.494507,0.28427,0.841106
31.66,1.002341,0.493034,0.254389,0.8348
31.755,0.991033,0.4905,0.230356,0.829754
31.859,0.977379,0.485665,0.20253,0.823639
31.953,0.965389,0.479811,0.180838,0.817958
32.052,0.952025,0.471489,0.158533,0.811737
32.156,0.938515,0.46122,0.137911,0.805648
32.259,0.923548,0.447462,0.117676,0.799294
32.362,0.90985,0.432931,0.101382,0.7938
32.453,0.897013,0.418021,0.088562,0.7887
32.571,0.880832,0.398002,0.075299,0.78217
32.656,0.867376,0.379939,0.066653,0.776881
32.767,0.851288,0.356799,0.059146,0.770641
32.863,0.836343,0.334481,0.054868,0.764579
32.962,0.822061,0.311194,0.052721,0.759055
33.064,0.8071,0.28626,0.051911,0.752842
33.156,0.794419,0.263566,0.052594,0.747575
33.264,0.777829,0.234014,0.05388,0.739833
33.365,0.763019,0.20679,0.05535,0.732374
33.468,0.751413,0.185188,0.056427,0.726046
33.565,0.734365,0.153447,0.056948,0.715893
33.662,0.720591,0.128102,0.055978,0.7069
33.759,0.707322,0.104045,0.054084,0.697534
33.863,0.694382,0.081052,0.051262,0.687727
33.963,0.682115,0.059371,0.048138,0.677819
34.066,0.67038,0.038717,0.044734,0.667764
34.164,0.659784,0.019269,0.040903,0.658233
34.262,0.650395,0.001255,0.036948,0.649343
34.363,0.642242,-0.015287,0.032748,0.641224
34.462,0.634745,-0.029733,0.028606,0.633402
34.564,0.628511,-0.041855,0.024628,0.626632
34.673,0.622326,-0.05246,0.020856,0.61976
34.763,0.618035,-0.058583,0.018103,0.614985
34.863,0.614049,-0.062106,0.015637,0.6107
34.961,0.611304,-0.06209,0.014198,0.607977
35.064,0.607661,-0.057169,0.013289,0.60482
35.163,0.604179,-0.049603,0.013506,0.601988
35.264,0.60104,-0.039414,0.014566,0.59957
35.363,0.5977,-0.028302,0.015866,0.596819
35.461,0.594935,-0.017324,0.017482,0.594426
35.566,0.591303,-0.00343,0.019695,0.590965
35.67,0.588247,0.009406,0.021953,0.587762
35.768,0.584505,0.022157,0.024097,0.583587
35.873,0.5801,0.033954,0.026275,0.578509
35.974,0.574566,0.044482,0.02829,0.572143
36.08,0.568049,0.05409,0.030216,0.56466
36.178,0.561427,0.060924,0.031571,0.557218
36.265,0.555065,0.065308,0.032386,0.550258
36.37,0.547181,0.068633,0.033001,0.541856
36.472,0.540322,0.070235,0.033271,0.534704
36.572,0.534172,0.071307,0.033673,0.528319
36.673,0.528744,0.071886,0.034001,0.52273
36.773,0.523865,0.071511,0.033959,0.517849
36.873,0.518714,0.069945,0.033181,0.512904
36.972,0.513733,0.066962,0.031572,0.508371
37.073,0.508866,0.061954,0.029192,0.504237
37.169,0.504374,0.055947,0.026142,0.500579
37.274,0.500395,0.049057,0.022728,0.497465
37.372,0.497029,0.041825,0.019078,0.494899
37.473,2.836114,-1.965428,-1.98452,0.492253
37.572,2.842736,-1.972206,-1.987907,0.489672
37.672,2.848111,-1.977837,-1.990554,0.487436
37.776,2.851406,-1.981872,-1.991848,0.485013
37.873,2.851509,-1.983301,-1.991191,0.482474
37.973,2.848352,-1.982457,-1.988253,0.479399
38.073,2.841527,-1.979038,-1.982762,0.475749
38.175,2.83148,-1.973503,-1.974865,0.471671
38.273,2.818321,-1.965799,-1.964767,0.467176
38.375,2.801971,-1.955968,-1.952304,0.462321
38.472,2.782792,-1.943975,-1.938064,0.456949
38.586,2.758645,-1.928285,-1.920533,0.45099
38.671,2.736801,-1.913586,-1.905182,0.445588
38.774,2.71339,-1.897782,-1.888811,0.43966
