time_s,err_mag,err_x,err_y,err_z
14.324,3.05681,-2.08597,-2.231879,0.107394
14.424,3.037422,-2.102672,-2.190257,0.08646
14.521,3.008449,-2.113594,-2.139726,0.071138
14.624,2.966517,-2.1204,-2.073794,0.059231
14.724,2.916862,-2.121796,-2.000863,0.051134
14.825,2.858694,-2.118286,-1.91908,0.046147
14.924,2.792552,-2.109786,-1.82901,0.043324
15.024,2.718898,-2.096182,-1.731103,0.041295
15.124,2.638228,-2.077558,-1.625546,0.039983
15.225,2.551829,-2.054471,-1.513117,0.038108
15.324,2.460744,-2.027132,-1.394502,0.036901
15.426,2.366363,-1.996321,-1.270088,0.035372
15.528,2.265992,-1.96077,-1.135327,0.033665
15.627,2.170982,-1.923113,-1.006838,0.032794
15.728,2.065589,-1.875237,-0.865533,0.031502
15.828,1.962497,-1.820801,-0.731531,0.030689
15.946,1.850765,-1.752241,-0.595055,0.02989
16.028,1.755796,-1.685608,-0.49065,0.028394
16.128,1.652095,-1.604519,-0.392707,0.026807
16.228,1.547614,-1.515482,-0.312659,0.025828
16.328,1.442293,-1.42016,-0.250435,0.025256
16.428,1.335572,-1.319588,-0.204502,0.024918
16.529,1.226557,-1.213895,-0.17407,0.024498
16.629,1.114023,-1.102449,-0.15841,0.023681
16.729,0.997002,-0.984372,-0.156669,0.021924
16.829,0.877538,-0.861933,-0.163546,0.019951
16.928,0.756602,-0.736067,-0.174152,0.017942
17.033,0.632711,-0.604407,-0.186361,0.016896
17.128,0.521198,-0.482938,-0.195297,0.016669
17.23,0.440527,-0.392556,-0.199168,0.017214
17.332,2.2618,0.736034,0.801988,-1.982627
17.437,2.308572,0.861948,0.81196,-1.981734
17.536,2.354814,0.976321,0.827083,-1.976836
17.639,2.394798,1.085118,0.841289,-1.962093
17.743,2.42499,1.181825,0.850839,-1.939056
17.846,2.442624,1.25903,0.851185,-1.91226
17.947,2.448677,1.323286,0.842235,-1.880312
18.047,2.443329,1.370348,0.825741,-1.84666
18.152,2.426486,1.404291,0.80145,-1.809276
18.254,2.400253,1.423116,0.771786,-1.772089
18.356,2.363421,1.428894,0.73572,-1.732841
18.46,2.317299,1.42127,0.694327,-1.693451
18.559,2.265753,1.402193,0.649923,-1.656832
18.633,2.207629,1.372947,0.601718,-1.620672
18.734,2.143038,1.333969,0.550063,-1.584478
18.834,2.072728,1.285374,0.49527,-1.54878
18.934,1.997393,1.228112,0.437647,-1.513204
19.033,1.917307,1.162161,0.377731,-1.477419
19.133,1.834794,1.08757,0.317941,-1.443112
19.233,1.751702,1.005014,0.260416,-1.410882
19.337,1.664252,0.911466,0.204418,-1.377381
19.437,1.580335,0.814629,0.155347,-1.345253
19.537,1.496927,0.710606,0.111971,-1.312742
19.637,1.414777,0.599576,0.07445,-1.279281
19.737,1.335929,0.481005,0.043489,-1.245571
19.837,1.263423,0.355873,0.019485,-1.212111
19.938,1.199664,0.224403,0.003422,-1.178485
20.038,1.147949,0.092835,-0.005069,-1.144177
20.139,1.109042,-0.0331,-0.008584,-1.108514
20.239,1.08138,-0.145203,-0.008614,-1.071552
20.341,1.061006,-0.239487,-0.007223,-1.033599
20.439,1.043212,-0.312736,-0.005163,-0.995219
20.539,1.025096,-0.366572,-0.003852,-0.957304
20.639,1.004424,-0.402393,-0.003673,-0.92029
20.739,0.980341,-0.421723,-0.005301,-0.884981
20.839,0.950856,-0.42523,-0.008629,-0.85043
20.94,0.914844,-0.414084,-0.014353,-0.81564
21.04,0.872748,-0.389617,-0.02217,-0.780638
21.139,0.824757,-0.352567,-0.03223,-0.744904
21.239,0.773334,-0.303731,-0.044325,-0.709808
21.339,0.720378,-0.243573,-0.057773,-0.675484
21.439,0.668849,-0.172639,-0.070759,-0.6423
21.539,0.621364,-0.092892,-0.080515,-0.609083
21.64,0.581225,-0.01004,-0.083866,-0.575055
21.744,0.549314,0.074327,-0.079522,-0.538422
21.84,0.532792,0.127626,-0.071984,-0.512248
21.941,0.516215,0.19097,-0.056083,-0.476301
22.046,0.502704,0.24117,-0.034544,-0.439721
22.145,0.490041,0.274346,-0.011377,-0.405888
22.248,1.761175,1.295627,1.013375,0.629413
22.465,1.79832,1.305426,1.040053,0.669409
22.668,1.824542,1.290005,1.076795,0.710883
22.789,1.804107,1.259347,1.084738,0.701565
22.872,1.760885,1.222758,1.074374,0.67179
22.991,1.708376,1.187738,1.0507,0.635499
23.083,1.650414,1.154037,1.017715,0.596925
23.231,1.615191,1.135135,0.995295,0.574194
23.302,1.516497,1.084971,0.926157,0.514621
23.378,1.443928,1.049396,0.87093,0.474531
23.586,1.31576,0.987739,0.766566,0.409847
23.79,1.143939,0.905271,0.616162,0.330796
23.914,0.943486,0.804978,0.427367,0.243998
23.992,0.82202,0.738787,0.304871,0.19226
24.128,0.756638,0.699044,0.233847,0.170745
24.194,0.689224,0.653213,0.160159,0.150637
24.346,0.617464,0.596877,0.086952,0.13206
24.408,0.558146,0.544221,0.040247,0.117178
24.564,0.501021,0.489875,0.009753,0.104637
24.609,0.442606,0.432568,-0.008599,0.093332
24.813,2.814059,-1.638023,-2.016436,1.08157
24.979,2.881762,-1.787512,-1.994236,1.064133
25.05,2.91314,-1.870966,-1.967064,1.05666
25.152,2.93589,-1.942484,-1.937309,1.045484
25.218,2.943039,-1.983561,-1.914102,1.031104
25.325,2.938943,-2.017276,-1.884696,1.00792
25.435,2.916904,-2.034393,-1.847319,0.978256
25.552,2.88443,-2.034975,-1.809983,0.950145
25.655,2.82832,-2.020274,-1.756573,0.912325
25.733,2.785983,-2.003544,-1.720184,0.887964
25.854,2.683915,-1.952179,-1.640429,0.837492
25.938,2.603106,-1.904032,-1.5829,0.803273
26.039,2.48872,-1.828115,-1.507591,0.760849
26.142,2.388967,-1.755693,-1.447324,0.727982
26.245,2.272191,-1.665104,-1.382024,0.693028
26.346,2.142718,-1.558132,-1.315749,0.657471
26.421,2.012034,-1.443676,-1.254885,0.623973
26.521,1.877414,-1.318728,-1.19833,0.591307
26.621,1.740963,-1.184309,-1.146952,0.559344
26.721,1.60493,-1.042455,-1.099931,0.528432
26.821,1.471379,-0.896458,-1.054989,0.498314
26.921,1.341946,-0.7519,-1.007854,0.468716
27.021,1.217759,-0.614357,-0.955112,0.439617
27.121,1.098215,-0.486862,-0.894936,0.410038
27.221,0.982138,-0.370809,-0.826226,0.380061
27.321,0.869049,-0.265274,-0.750051,0.349713
27.421,0.759844,-0.168924,-0.668692,0.31887
27.522,0.654409,-0.07999,-0.582853,0.286592
27.622,0.554564,0.001444,-0.493027,0.253898
27.721,0.463306,0.075155,-0.399543,0.222194
