time_s,err_mag,err_x,err_y,err_z
25.311,2.805546,-2.805324,0.030767,0.017392
25.586,2.691662,-2.6912,0.046929,0.01688
25.862,2.585717,-2.585428,0.034796,0.016791
26.132,2.483321,-2.483248,0.011771,0.014972
26.41,2.380369,-2.380308,0.006573,0.015626
26.686,2.273174,-2.273036,0.019964,0.015075
26.956,2.160694,-2.160455,0.028793,0.014353
27.227,2.042992,-2.042838,0.020551,0.014491
27.5,1.922652,-1.922583,0.007442,0.014489
27.77,1.800622,-1.800561,0.005264,0.013839
28.037,1.677785,-1.677688,0.012174,0.013209
28.308,1.555068,-1.554934,0.015956,0.01277
28.577,1.432647,-1.432538,0.011945,0.012955
28.851,1.310841,-1.310768,0.00533,0.012771
29.116,1.188814,-1.188722,0.004798,0.014066
29.393,1.067433,-1.06732,0.009153,0.012539
29.662,0.947876,-0.947734,0.009926,0.013034
29.933,0.831239,-0.831092,0.006133,0.014349
30.205,0.727633,-0.727493,0.002588,0.014022
30.475,0.645346,-0.645184,0.002064,0.014312
30.744,0.578079,-0.577896,0.003255,0.014143
31.016,0.513753,-0.513564,0.00395,0.013344
31.287,0.449295,-0.4491,0.003942,0.01263
31.565,0.392599,-0.392358,0.004667,0.012944
31.837,0.350336,-0.350062,0.006154,0.012402
32.107,0.31406,-0.313788,0.00508,0.012031
32.387,0.277634,-0.27738,0.00088,0.011839
32.663,0.242736,-0.242481,-0.000109,0.011136
32.938,0.213481,-0.21317,0.003,0.011122
33.208,0.190084,-0.189681,0.006181,0.010722
33.469,0.170208,-0.16974,0.005544,0.011322
33.743,0.150469,-0.150073,0.002988,0.010496
34.017,0.132355,-0.131958,0.002094,0.010022
34.287,0.118239,-0.117721,0.005054,0.009824
34.551,0.106975,-0.106241,0.006529,0.010677
34.817,0.096138,-0.095439,0.004848,0.010503
35.088,0.085205,-0.084491,0.002263,0.010772
35.364,0.075213,-0.074456,0.002432,0.010363
35.638,0.066284,-0.06549,0.004134,0.009353
35.906,0.057161,-0.056297,0.004908,0.008597
36.178,0.04934,-0.048558,0.004182,0.007687
36.476,0.046431,-0.04568,0.002605,0.007896
36.754,0.045013,-0.044308,0.002681,0.007473
37.027,0.039018,-0.038169,0.003479,0.00731
37.293,0.030292,-0.029274,0.003845,0.006773
37.563,0.025286,-0.024262,0.003534,0.006183
37.838,0.026478,-0.025191,0.003362,0.007429
38.119,0.02603,-0.024822,0.003717,0.006901
38.388,0.01905,-0.017347,0.003697,0.006951
38.653,0.013696,-0.010953,0.003382,0.007495
38.92,0.014205,-0.0117,0.002925,0.007507
39.19,0.016576,-0.014744,0.002531,0.007141
39.466,0.015719,-0.013905,0.002657,0.006833
39.744,0.01176,-0.00895,0.002796,0.007097
40.01,0.00934,-0.005525,0.002393,0.00714
40.285,0.00999,-0.005987,0.002163,0.007699
40.561,0.011158,-0.007156,0.002635,0.008146
40.838,0.011686,-0.006531,0.003184,0.009153
41.109,0.009859,-0.00428,0.002883,0.0084
41.378,0.009425,-0.004108,0.002608,0.008072
41.649,0.010864,-0.00751,0.003719,0.006914
41.917,0.012453,-0.009228,0.004177,0.007243
42.19,0.009721,-0.005563,0.003655,0.007085
42.461,0.007841,-0.000743,0.003343,0.007053
42.731,0.008972,-0.001327,0.005001,0.007329
43.002,0.009837,-0.004512,0.005636,0.006681
43.288,0.00865,-0.004889,0.003217,0.00637
43.573,0.006878,-0.001989,0.000465,0.006568
43.843,0.007022,0.000696,-0.000145,0.006986
44.11,0.006696,0.001078,0.001402,0.006458
44.376,0.006929,-4e-05,0.003041,0.006226
44.653,0.006937,-0.001395,0.002076,0.00647
44.923,0.005873,-0.001099,3.4e-05,0.005769
45.198,0.006427,0.000703,0.000379,0.006377
45.464,3.992498,3.992475,0.00722,0.01138
45.732,3.941824,3.941766,0.012411,0.017339
46.004,3.842286,3.842181,0.023596,0.015947
46.282,3.697986,3.697344,0.066805,0.016876
46.554,3.522165,3.520278,0.114127,0.016343
46.824,3.333332,3.331106,0.120857,0.015181
47.086,3.14806,3.146934,0.082674,0.015807
47.358,2.974653,2.974339,0.040262,0.01562
47.633,2.81911,2.818941,0.027012,0.015071
47.91,2.682269,2.6819,0.041698,0.01553
48.176,2.561638,2.561058,0.052349,0.015133
48.44,2.453009,2.452639,0.040024,0.014574
48.708,2.351896,2.351778,0.018825,0.01419
48.981,2.253424,2.253352,0.011759,0.013659
49.253,2.153431,2.153286,0.021246,0.013185
49.532,2.050311,2.050067,0.028731,0.013236
49.796,1.942797,1.94263,0.021902,0.013027
50.073,1.830174,1.8301,0.009873,0.013176
50.348,1.712869,1.712803,0.006394,0.013596
50.628,1.592496,1.592391,0.012541,0.013296
50.894,1.471371,1.471226,0.016287,0.012709
51.156,1.350593,1.350484,0.012123,0.012176
51.427,1.230065,1.229994,0.006782,0.011255
51.713,1.109825,1.109739,0.008187,0.011075
51.987,0.989852,0.989732,0.012162,0.009451
52.256,0.870722,0.870584,0.011078,0.010846
52.517,0.761717,0.761642,0.005103,0.009408
52.787,0.673044,0.672966,0.002989,0.00983
53.065,0.601198,0.601077,0.006355,0.010275
53.336,0.535187,0.535017,0.008979,0.010066
53.605,0.470454,0.470278,0.007277,0.010596
53.883,0.411885,0.41173,0.004547,0.010352
54.153,0.365421,0.365219,0.004847,0.011138
54.425,0.327233,0.327018,0.006213,0.010111
54.7,0.289441,0.289141,0.006598,0.011408
54.971,0.252081,0.251791,0.005872,0.010577
55.238,0.222157,0.221826,0.005014,0.011049
55.514,0.200299,0.199964,0.00424,0.010778
55.788,0.180147,0.179731,0.004687,0.011317
56.061,0.158372,0.157912,0.005665,0.010648
56.329,0.137719,0.137218,0.00537,0.010442
56.589,0.121849,0.121375,0.004207,0.009877
56.864,0.110477,0.109917,0.00381,0.010439
57.139,0.097065,0.096395,0.005925,0.009719
57.412,0.081454,0.080415,0.007591,0.010517
57.696,0.071384,0.070519,0.005346,0.009704
57.972,0.067415,0.066752,0.001237,0.009348
58.246,0.063614,0.062879,0.000727,0.00961
58.529,0.055549,0.05465,0.002836,0.009542
58.821,0.047223,0.046205,0.004099,0.008849
59.094,0.041754,0.040829,0.002739,0.008297
59.361,0.038675,0.03776,0.000587,0.008339
59.629,0.036056,0.035173,0.000393,0.00792
59.905,0.031474,0.030324,0.003458,0.007688
60.181,0.027571,0.025874,0.006034,0.007367
60.46,0.025819,0.024486,0.003988,0.007154
60.721,0.025309,0.024253,0.001017,0.007161
61.007,0.0225,0.021414,0.00149,0.006744
61.286,0.018367,0.016843,0.003605,0.006376
61.561,0.01605,0.014323,0.004035,0.006014
61.834,0.015125,0.013889,0.002389,0.005492
62.101,0.014265,0.013208,0.001205,0.005252
62.374,0.012652,0.011298,0.001504,0.005492
62.654,0.010723,0.009254,0.002229,0.004937
62.928,0.009293,0.007831,0.002176,0.004507
63.206,0.009147,0.007663,0.001057,0.00488
63.478,0.009306,0.007921,0.001305,0.004709
63.748,0.0084,0.006311,0.002726,0.004827
64.021,0.005439,0.003098,0.00108,0.004339
64.301,0.006489,0.00314,-0.002077,0.005285
64.577,0.008236,0.005932,-0.001864,0.005401
64.847,0.009224,0.006451,0.002278,0.006186
65.117,0.008513,0.003684,0.004789,0.005996
65.387,0.006719,0.00149,0.002957,0.005847
65.661,0.006292,0.001623,0.000108,0.006078
65.929,3.999437,0.0002,-3.999437,-0.001203
66.196,3.991044,-0.019739,-3.990979,0.011509
66.475,3.949354,-0.040431,-3.949115,0.015975
66.762,3.86192,-0.037249,-3.861707,0.016111
67.048,3.733959,0.002422,-3.733924,0.015991
67.338,3.579399,0.050764,-3.579003,0.01615
67.619,3.410961,0.067937,-3.410249,0.015601
67.893,3.240765,0.044194,-3.240419,0.016897
68.163,3.077232,0.014565,-3.077158,0.015486
68.434,2.927334,0.011221,-2.92727,0.015641
68.71,2.791377,0.02717,-2.791198,0.016113
68.983,2.667685,0.033447,-2.667429,0.015659
69.26,2.553036,0.019857,-2.552907,0.016176
69.539,2.44445,0.004479,-2.444394,0.015913
69.809,2.337246,0.003732,-2.337192,0.015319
70.08,2.228567,0.014164,-2.228471,0.015188
70.345,2.11726,0.01861,-2.117129,0.014457
70.616,2.00319,0.011035,-2.003112,0.013789
70.888,1.886893,0.002237,-1.886837,0.01439
71.164,1.769396,0.002437,-1.769339,0.013999
71.437,1.650764,0.007976,-1.650697,0.012614
71.705,1.531071,0.009845,-1.530991,0.012218
71.983,1.410617,0.00601,-1.410555,0.011758
72.254,1.289724,0.001819,-1.289669,0.011797
72.535,1.16855,0.001549,-1.168493,0.011463
72.805,1.047615,0.004855,-1.047552,0.010381
73.086,0.927353,0.005566,-0.92728,0.010248
73.358,0.811451,0.000706,-0.811385,0.010376
73.63,0.7132,-0.003566,-0.713099,0.011493
73.902,0.6369,-0.001188,-0.636773,0.01268
74.173,0.567168,0.006282,-0.566991,0.012659
74.443,0.497973,0.008017,-0.497743,0.012843
74.717,0.435297,0.00372,-0.43507,0.013543
74.989,0.385273,0.001482,-0.385039,0.01335
75.264,0.34568,0.003254,-0.345449,0.0122
75.54,0.308545,0.005878,-0.308262,0.011841
75.805,0.271085,0.005995,-0.270742,0.012242
76.081,0.237764,0.003286,-0.23743,0.01216
76.358,0.212235,0.002051,-0.21193,0.011184
76.634,0.190394,0.003651,-0.190011,0.011513
76.914,0.168344,0.005634,-0.167852,0.011562
77.178,0.146572,0.005312,-0.146056,0.011092
77.452,0.128076,0.004244,-0.127555,0.010733
77.729,0.116126,0.004284,-0.115597,0.01021
78.001,0.107624,0.004553,-0.107029,0.010344
78.277,0.094957,0.004692,-0.09411,0.011748
78.548,0.078328,0.003907,-0.077479,0.010814
78.818,0.06779,0.00386,-0.066828,0.010704
79.1,0.064146,0.003463,-0.063135,0.010804
79.373,0.058689,0.002108,-0.057665,0.010713
79.66,0.050481,0.001798,-0.049157,0.011343
79.938,0.042862,0.00364,-0.04157,0.009789
80.219,0.040441,0.004987,-0.038929,0.009751
80.503,0.038448,0.004149,-0.037156,0.008968
80.782,0.033795,0.002343,-0.032154,0.010137
81.06,0.028005,0.001778,-0.026483,0.008931
81.335,0.024958,0.00344,-0.023234,0.008442
81.607,0.02271,0.005001,-0.020723,0.007828
81.881,0.019159,0.003884,-0.017695,0.006234
82.154,0.015085,0.000736,-0.013969,0.005646
82.428,0.013595,0.001116,-0.012235,0.005821
82.692,0.015686,0.004637,-0.013609,0.006271
82.965,0.016469,0.005033,-0.014318,0.006397
83.244,0.013167,0.001715,-0.011606,0.005977
83.518,0.009505,-0.000551,-0.007872,0.005298
83.793,0.008249,0.001361,-0.005459,0.006033
84.057,0.008478,0.004835,-0.004024,0.005683
84.336,0.009063,0.005394,-0.00384,0.006189
84.609,0.008193,0.002483,-0.004133,0.006624
84.881,0.007653,0.000914,-0.004482,0.006135
