time_s,err_mag,err_x,err_y,err_z
10.008,0.781891,-0.036487,-0.667748,0.405135
10.108,0.734409,-0.039463,-0.621722,0.388923
10.209,0.686829,-0.044565,-0.574931,0.373099
10.322,0.640743,-0.050891,-0.529275,0.357533
10.41,0.591016,-0.058516,-0.479336,0.340754
10.51,0.543362,-0.066724,-0.430751,0.324413
10.609,0.49645,-0.074341,-0.381917,0.308343
10.709,1.720121,0.918972,0.667083,1.292016
10.81,1.724588,0.913746,0.715506,1.275666
10.91,1.728495,0.908289,0.760643,1.258622
11.01,1.730288,0.900572,0.800496,1.241802
11.109,1.727161,0.888279,0.831713,1.225683
11.21,1.717323,0.870085,0.85373,1.209667
11.31,1.700094,0.84555,0.866141,1.193802
11.414,1.674843,0.813236,0.870412,1.17734
11.509,1.645765,0.777862,0.867995,1.161921
11.61,1.610796,0.735765,0.859924,1.146231
11.714,1.569933,0.686452,0.846511,1.129996
11.811,1.528959,0.636353,0.830111,1.115207
11.912,1.498477,0.598423,0.816688,1.104691
12.013,1.452335,0.539077,0.794757,1.089511
12.115,1.388565,0.452876,0.761726,1.069013
12.212,1.355088,0.405491,0.743008,1.058196
12.314,1.309803,0.339327,0.715154,1.04355
12.418,1.26112,0.267785,0.680486,1.02745
12.519,1.22098,0.210879,0.646503,1.014079
12.622,1.180052,0.158004,0.606254,1.000007
12.724,1.137692,0.110511,0.55885,0.984794
12.827,1.096965,0.071787,0.508149,0.969517
12.933,1.055331,0.038257,0.450618,0.953522
13.034,1.016383,0.011427,0.391397,0.937929
13.131,0.977561,-0.011907,0.326084,0.921494
13.239,0.941357,-0.031599,0.258037,0.904749
13.342,0.909906,-0.04783,0.191041,0.888338
13.441,0.881938,-0.061755,0.121508,0.871342
13.545,0.859802,-0.072244,0.056161,0.854918
13.644,0.841622,-0.079428,-0.00676,0.837838
13.719,0.827486,-0.082093,-0.059756,0.821233
13.818,0.815018,-0.080225,-0.102704,0.804531
13.918,0.802152,-0.074237,-0.133141,0.787534
14.019,0.787411,-0.065092,-0.150864,0.770077
14.119,0.77054,-0.05362,-0.15544,0.752792
14.219,0.751082,-0.040705,-0.14729,0.735372
14.319,0.730378,-0.027252,-0.127519,0.718644
14.419,0.708571,-0.013804,-0.098085,0.701614
14.519,0.687584,-0.001252,-0.062048,0.684778
14.619,0.668012,0.009535,-0.022616,0.667561
14.719,0.650893,0.018157,0.016576,0.650428
14.829,0.636709,0.023986,0.051223,0.634192
14.919,0.623382,0.02717,0.082984,0.617236
15.019,0.61083,0.027233,0.105977,0.600949
15.119,0.59773,0.024077,0.119771,0.585112
15.219,0.583275,0.01794,0.123548,0.569758
15.319,0.566817,0.009259,0.117034,0.554526
15.419,0.549105,-0.000925,0.101544,0.539633
15.523,0.529773,-0.012173,0.07735,0.523954
15.624,0.511419,-0.022795,0.049072,0.508549
15.723,0.494449,-0.032295,0.018421,0.493049
15.825,2.905076,-2.040332,-2.012063,0.47761
15.924,2.926211,-2.046506,-2.03983,0.462191
16.023,2.941484,-2.050031,-2.061482,0.447203
16.124,2.95023,-2.050298,-2.077225,0.43043
16.224,2.950397,-2.047484,-2.083492,0.41438
16.324,2.941865,-2.041962,-2.079938,0.398518
16.424,2.924546,-2.033872,-2.066504,0.381966
16.524,2.898872,-2.023275,-2.043785,0.364361
16.625,2.865533,-2.010341,-2.012498,0.345922
16.724,2.825126,-1.994977,-1.973494,0.326687
16.825,2.786666,-1.980516,-1.935568,0.310874
16.951,2.742174,-1.9637,-1.891213,0.294477
17.026,2.68482,-1.941537,-1.83374,0.275848
17.131,2.623474,-1.917745,-1.771464,0.258428
17.228,2.562056,-1.894059,-1.708132,0.242805
17.334,2.496785,-1.8692,-1.639743,0.226419
17.436,2.432834,-1.845003,-1.571797,0.210003
17.538,2.36532,-1.819087,-1.49943,0.19331
17.641,2.296876,-1.792133,-1.425644,0.177316
17.742,2.230234,-1.765233,-1.353359,0.162225
17.846,2.160411,-1.736025,-1.277485,0.147048
17.95,2.092678,-1.706739,-1.203645,0.132587
18.051,2.022185,-1.675395,-1.126264,0.117537
18.153,1.952374,-1.643824,-1.048336,0.102953
18.253,1.883597,-1.612015,-0.970117,0.090647
18.329,1.821153,-1.582245,-0.898093,0.080791
18.429,1.7558,-1.548798,-0.823951,0.071845
18.529,1.690533,-1.513301,-0.750856,0.063544
18.628,1.62544,-1.475849,-0.67865,0.057937
18.728,1.56134,-1.437597,-0.60678,0.054002
18.829,1.497799,-1.397891,-0.53543,0.051158
18.929,1.435664,-1.357318,-0.465183,0.049213
19.029,1.375597,-1.316387,-0.396318,0.048228
19.133,1.316006,-1.273872,-0.326938,0.047267
19.243,1.282842,-1.249147,-0.288417,0.046166
19.334,1.206142,-1.18753,-0.206812,0.042192
19.433,1.151283,-1.13987,-0.156992,0.038775
19.533,1.096382,-1.089683,-0.115487,0.036138
19.633,1.041657,-1.037857,-0.082006,0.034297
19.733,0.986599,-0.984437,-0.056329,0.03301
19.833,0.930728,-0.929375,-0.038732,0.031902
19.957,0.887598,-0.886544,-0.030265,0.030906
20.033,0.816492,-0.815577,-0.024837,0.029618
20.133,0.758274,-0.757234,-0.027032,0.02907
20.249,0.725401,-0.724185,-0.030669,0.02867
20.333,0.639247,-0.636824,-0.048632,0.026966
20.449,0.605408,-0.602006,-0.058461,0.026281
20.533,0.518225,-0.510034,-0.088502,0.024274
20.634,0.458853,-0.44443,-0.111599,0.023941
20.739,2.24389,0.608396,0.871642,-1.976142
20.881,2.258101,0.68607,0.851112,-1.975838
20.938,2.26952,0.747785,0.835635,-1.973134
21.037,2.27462,0.799383,0.821335,-1.964762
21.165,2.274349,0.825832,0.811802,-1.957458
21.237,2.265638,0.873248,0.78261,-1.938575
21.337,2.252502,0.895453,0.756029,-1.923629
21.461,2.237188,0.907713,0.729338,-1.91027
21.535,2.218782,0.912967,0.701666,-1.896615
21.636,2.191871,0.910986,0.665933,-1.879079
21.74,2.154793,0.898197,0.620743,-1.857701
21.839,2.122504,0.882029,0.58415,-1.840059
21.945,2.082035,0.8565,0.539663,-1.819352
22.047,2.049021,0.832491,0.504426,-1.803053
22.19,1.992769,0.784993,0.444542,-1.776878
22.254,1.951287,0.744814,0.401297,-1.758333
22.392,1.907614,0.698081,0.357271,-1.738974
22.458,1.864202,0.645942,0.313471,-1.72039
22.562,1.82508,0.592832,0.273011,-1.704386
22.663,1.784848,0.535077,0.232239,-1.686843
22.767,1.745904,0.475361,0.192765,-1.668848
22.864,1.71049,0.415999,0.156591,-1.651726
22.938,1.677617,0.355054,0.123045,-1.634991
23.039,1.64749,0.291932,0.092757,-1.618763
23.142,1.618775,0.224071,0.063919,-1.601917
23.242,1.593586,0.156534,0.038589,-1.58541
23.343,1.570802,0.089557,0.016097,-1.568165
23.442,1.550969,0.025509,-0.001886,-1.550758
23.543,1.532859,-0.03231,-0.014875,-1.532446
23.643,1.515818,-0.081752,-0.021382,-1.513461
23.743,1.499397,-0.1201,-0.021651,-1.494423
23.843,1.483446,-0.145823,-0.016813,-1.476165
23.943,1.467097,-0.158151,-0.008075,-1.458525
24.043,1.44975,-0.157261,0.002698,-1.441193
24.143,1.431547,-0.144178,0.014235,-1.424197
24.243,1.413209,-0.120057,0.025303,-1.407873
24.367,1.397422,-0.09148,0.033947,-1.394011
24.443,1.378285,-0.048283,0.042039,-1.376797
24.543,1.3622,-0.00666,0.046492,-1.36139
24.671,1.350553,0.025668,0.04738,-1.349478
24.743,1.334619,0.068992,0.044008,-1.332108
24.843,1.322108,0.097765,0.037656,-1.31795
24.943,1.309542,0.117814,0.029109,-1.303907
25.044,1.296446,0.128807,0.019121,-1.28989
25.147,1.282427,0.130445,0.008819,-1.275745
25.275,1.269994,0.124149,0.00071,-1.263911
25.348,1.253043,0.106967,-0.008754,-1.248438
25.448,1.236841,0.084202,-0.01649,-1.233862
25.547,1.226869,0.068275,-0.020371,-1.224798
25.664,1.202333,0.024357,-0.027641,-1.201769
25.748,1.187307,-0.003454,-0.029824,-1.186927
25.847,1.171412,-0.031313,-0.030085,-1.170607
25.964,1.159589,-0.049482,-0.028235,-1.158189
26.048,1.140655,-0.071401,-0.021574,-1.138213
26.147,1.125648,-0.081418,-0.013007,-1.122624
26.248,1.11478,-0.083868,-0.005594,-1.111606
26.351,1.099333,-0.080806,0.006127,-1.096343
26.449,1.082985,-0.071168,0.017713,-1.080499
26.559,1.065766,-0.055045,0.029145,-1.063945
26.657,1.049516,-0.03524,0.038471,-1.048218
26.757,1.033231,-0.012023,0.045559,-1.032156
26.852,1.014767,0.01596,0.04985,-1.013416
26.962,1.002108,0.035102,0.050176,-1.000236
27.067,0.986916,0.056448,0.047559,-0.984152
27.169,0.97297,0.073648,0.041947,-0.969271
27.278,0.95863,0.086525,0.033738,-0.954121
27.374,0.944443,0.093648,0.023448,-0.939497
27.475,0.930567,0.094603,0.012304,-0.925664
27.58,0.915849,0.08994,-0.000304,-0.911422
27.652,0.901405,0.080933,-0.01282,-0.897673
27.752,0.886501,0.068337,-0.024692,-0.883518
27.852,0.870839,0.053812,-0.035057,-0.868467
27.952,0.85356,0.038022,-0.043024,-0.851627
28.053,0.834621,0.022191,-0.047999,-0.832944
28.152,0.814129,0.006817,-0.050123,-0.812556
28.253,0.791341,-0.007394,-0.049217,-0.789775
28.353,0.767668,-0.019838,-0.0453,-0.766073
28.453,0.742996,-0.030324,-0.039214,-0.74134
28.552,0.717655,-0.038409,-0.03196,-0.715914
28.653,0.691327,-0.044034,-0.02382,-0.689512
28.753,0.663726,-0.0474,-0.015363,-0.661853
28.852,0.635774,-0.048485,-0.006876,-0.633885
28.954,0.607357,-0.047546,0.001276,-0.605492
29.053,0.578709,-0.044636,0.009038,-0.576914
29.158,0.548799,-0.03983,0.016806,-0.547094
29.257,0.519216,-0.033412,0.023363,-0.517613
29.358,0.489214,-0.025318,0.029265,-0.487681
29.458,1.527369,0.984109,1.034407,0.542576
29.557,1.547386,0.9943,1.038315,0.572427
29.658,1.564072,1.004191,1.040243,0.596505
29.758,1.575247,1.013035,1.039623,0.611839
29.858,1.580646,1.019909,1.035403,0.621424
29.958,1.579982,1.023814,1.027728,0.626038
30.057,1.573363,1.024529,1.016512,0.62651
30.158,1.561386,1.022434,1.001648,0.623905
30.258,1.544183,1.017226,0.983501,0.618448
30.357,1.522713,1.009444,0.961871,0.611949
30.457,1.49676,0.998654,0.936967,0.604214
30.558,1.467165,0.984779,0.909886,0.595726
30.658,1.433598,0.967268,0.881032,0.585985
30.759,1.395664,0.945872,0.85078,0.573913
30.857,1.365675,0.928296,0.828371,0.563147
30.961,1.317535,0.899433,0.794221,0.54418
31.062,1.267562,0.868965,0.759333,0.524429
31.165,1.212107,0.835049,0.720944,0.502132
31.265,1.155438,0.800642,0.681335,0.479366
31.37,1.093012,0.763489,0.637834,0.452687
31.472,1.027284,0.724834,0.591914,0.423751
31.576,0.961859,0.686384,0.546113,0.394728
31.678,0.893166,0.64564,0.49788,0.364704
31.777,0.826901,0.606211,0.450765,0.336281
31.888,0.75867,0.56551,0.401536,0.307485
31.998,0.688353,0.523043,0.350337,0.278424
32.088,0.626432,0.485306,0.304825,0.252939
32.188,0.559423,0.444041,0.254843,0.225471
32.289,0.495117,0.403719,0.206305,0.198974
32.362,2.729783,-1.637258,-1.842997,1.172374
32.461,2.774987,-1.677218,-1.890257,1.146482
32.564,2.822108,-1.719272,-1.939068,1.117323
32.663,2.862312,-1.755315,-1.981236,1.089221
32.763,2.894402,-1.784584,-2.016279,1.06181
32.867,2.915663,-1.804729,-2.042999,1.034504
32.963,2.923334,-1.81387,-2.058126,1.00989
33.067,2.918968,-1.813662,-2.064476,0.984348
33.167,2.903697,-1.804769,-2.061454,0.961599
33.264,2.879539,-1.788938,-2.050552,0.941636
33.367,2.844046,-1.764092,-2.03141,0.921925
33.467,2.801643,-1.733205,-2.007002,0.90396
33.567,2.752263,-1.696014,-1.977819,0.886972
33.667,2.697054,-1.653231,-1.944993,0.870589
33.767,2.636565,-1.605171,-1.908888,0.855012
33.867,2.571781,-1.55251,-1.870234,0.840235
33.967,2.503406,-1.495669,-1.829491,0.826424
34.067,2.432314,-1.435212,-1.787345,0.813458
34.167,2.358986,-1.3717,-1.744151,0.800744
34.35,2.317283,-1.334915,-1.719873,0.793627
34.554,2.171215,-1.201328,-1.637289,0.76829
34.7,2.017373,-1.055788,-1.551127,0.74102
34.798,1.958879,-1.002854,-1.516088,0.730047
34.898,1.888132,-0.943377,-1.470864,0.715289
35.016,1.828592,-0.896081,-1.431705,0.700721
35.087,1.774276,-0.853187,-1.396157,0.686203
35.174,1.720227,-0.808077,-1.362206,0.671258
35.373,1.661003,-0.756431,-1.325915,0.654745
35.578,1.559027,-0.669205,-1.261169,0.626244
35.704,1.460538,-0.593773,-1.18579,0.611972
35.781,1.425733,-0.571785,-1.152002,0.615359
35.909,1.409657,-0.565367,-1.133971,0.617739
35.983,1.386528,-0.563542,-1.106572,0.61675
36.121,1.3599,-0.569634,-1.073694,0.60994
36.184,1.338013,-0.575944,-1.047031,0.601908
36.292,1.311163,-0.582688,-1.015167,0.590813
36.396,1.291621,-0.586842,-0.992329,0.582396
36.604,1.23297,-0.595923,-0.924582,0.556991
36.807,1.152017,-0.600464,-0.832037,0.523738
36.938,1.075223,-0.596195,-0.739949,0.503122
37.01,1.048426,-0.590982,-0.701811,0.507345
37.13,1.03922,-0.587724,-0.687924,0.511194
37.21,1.027458,-0.582476,-0.673483,0.512653
37.336,1.012688,-0.575414,-0.659492,0.509418
37.417,0.998865,-0.568957,-0.647515,0.504721
37.54,0.965338,-0.554145,-0.618896,0.4917
37.619,0.941937,-0.544179,-0.598967,0.48203
37.719,0.89504,-0.524816,-0.558354,0.462498
37.824,0.851776,-0.507008,-0.520781,0.444131
37.926,0.806753,-0.487723,-0.481626,0.425456
38.029,0.75023,-0.461613,-0.432755,0.403089
38.13,0.703441,-0.43893,-0.391484,0.385889
38.23,0.650618,-0.412132,-0.344096,0.36749
38.336,0.594386,-0.382649,-0.29192,0.348794
38.438,0.539904,-0.352803,-0.239086,0.331457
38.539,0.483136,-0.319711,-0.182145,0.313094
